,Function,sup1,sup2,sup3,sup4,sup5,salary,gender,disabled,race,yearsInPosition,yearsInProfession,age,cred1,cred2,highestDegree,inst1,inst2,inst3,inst4,inst5,instBudget,City,State,Zip,country,Category,instSize,instType,Unnamed: 0,B19013_001,no_male_hs_p,no_female_hs_p,at_least_hs_male_p,at_least_hs_female_p,at_least_bach_male_p,at_least_bach_female_p,male_unemployment,female_unemployment,snap,renter,median_rent,foreign_born,Value for Owner-Occupied Housing Units:  Total: ,"Value for Owner-Occupied Housing Units:  Less than $10,000 ","Value for Owner-Occupied Housing Units:  $10,000 to $14,999 ","Value for Owner-Occupied Housing Units:  $15,000 to $19,999 ","Value for Owner-Occupied Housing Units:  $20,000 to $24,999 ","Value for Owner-Occupied Housing Units:  $25,000 to $29,999 ","Value for Owner-Occupied Housing Units:  $30,000 to $34,999 ","Value for Owner-Occupied Housing Units:  $35,000 to $39,999 ","Value for Owner-Occupied Housing Units:  $40,000 to $49,999 ","Value for Owner-Occupied Housing Units:  $50,000 to $59,999 ","Value for Owner-Occupied Housing Units:  $60,000 to $69,999 ","Value for Owner-Occupied Housing Units:  $70,000 to $79,999 ","Value for Owner-Occupied Housing Units:  $80,000 to $89,999 ","Value for Owner-Occupied Housing Units:  $90,000 to $99,999 ","Value for Owner-Occupied Housing Units:  $100,000 to $124,999 ","Value for Owner-Occupied Housing Units:  $125,000 to $149,999 ","Value for Owner-Occupied Housing Units:  $150,000 to $174,999 ","Value for Owner-Occupied Housing Units:  $175,000 to $199,999 ","Value for Owner-Occupied Housing Units:  $200,000 to $249,999 ","Value for Owner-Occupied Housing Units:  $250,000 to $299,999 ","Value for Owner-Occupied Housing Units:  $300,000 to $399,999 ","Value for Owner-Occupied Housing Units:  $400,000 to $499,999 ","Value for Owner-Occupied Housing Units:  $500,000 to $749,999 ","Value for Owner-Occupied Housing Units:  $750,000 to $999,999 ","Value for Owner-Occupied Housing Units:  $1,000,000 or more ",Sex by Age:  Male: ,Sex by Age:  Male: Under 5 years ,Sex by Age:  Male: 5 to 9 years ,Sex by Age:  Male: 10 to 14 years ,Sex by Age:  Male: 15 to 17 years ,Sex by Age:  Male: 18 and 19 years ,Sex by Age:  Male: 20 years ,Sex by Age:  Male: 21 years ,Sex by Age:  Male: 22 to 24 years ,Sex by Age:  Male: 25 to 29 years ,Sex by Age:  Male: 30 to 34 years ,Sex by Age:  Male: 35 to 39 years ,Sex by Age:  Male: 40 to 44 years ,Sex by Age:  Male: 45 to 49 years ,Sex by Age:  Male: 50 to 54 years ,Sex by Age:  Male: 55 to 59 years ,Sex by Age:  Male: 60 and 61 years ,Sex by Age:  Male: 62 to 64 years ,Sex by Age:  Male: 65 and 66 years ,Sex by Age:  Male: 67 to 69 years ,Sex by Age:  Male: 70 to 74 years ,Sex by Age:  Male: 75 to 79 years ,Sex by Age:  Male: 80 to 84 years ,Sex by Age:  Male: 85 years and over ,Sex by Age:  Female: ,Sex by Age:  Female: Under 5 years ,Sex by Age:  Female: 5 to 9 years ,Sex by Age:  Female: 10 to 14 years ,Sex by Age:  Female: 15 to 17 years ,Sex by Age:  Female: 18 and 19 years ,Sex by Age:  Female: 20 years ,Sex by Age:  Female: 21 years ,Sex by Age:  Female: 22 to 24 years ,Sex by Age:  Female: 25 to 29 years ,Sex by Age:  Female: 30 to 34 years ,Sex by Age:  Female: 35 to 39 years ,Sex by Age:  Female: 40 to 44 years ,Sex by Age:  Female: 45 to 49 years ,Sex by Age:  Female: 50 to 54 years ,Sex by Age:  Female: 55 to 59 years ,Sex by Age:  Female: 60 and 61 years ,Sex by Age:  Female: 62 to 64 years ,Sex by Age:  Female: 65 and 66 years ,Sex by Age:  Female: 67 to 69 years ,Sex by Age:  Female: 70 to 74 years ,Sex by Age:  Female: 75 to 79 years ,Sex by Age:  Female: 80 to 84 years ,Sex by Age:  Female: 85 years and over ,commute_over_60,full_time,part_time,high_rent_burden,extreme_rent_burden
1536,position15,0,0,0,10,0,23856.0,Man,False,Caucasian,2.0,2.0,45.0,False,False,Bachelor's Degree,28,8,0,350,2,9000000.0,Eugene,OR,97403,United States,one,24518.0,Public Institution,ZCTA5 97403,28379.0,7.87671232876712,5.3162592161428,92.12328767123292,94.68374078385722,59.332191780821894,61.039968956150595,4.49559431756878,4.115082824760241,13.8936118532912,49.8664075783337,852.0,8.11232449297972,2064.0,191.0,84.0,71.0,0.0,0.0,0.0,10.0,10.0,23.0,0.0,0.0,11.0,0.0,23.0,28.0,41.0,32.0,156.0,167.0,417.0,304.0,370.0,88.0,38.0,5989.0,123.0,196.0,90.0,118.0,1448.0,816.0,438.0,424.0,371.0,179.0,124.0,228.0,196.0,251.0,256.0,149.0,115.0,95.0,75.0,122.0,60.0,40.0,75.0,6190.0,82.0,156.0,169.0,130.0,1763.0,509.0,341.0,463.0,293.0,158.0,334.0,259.0,156.0,308.0,307.0,138.0,149.0,48.0,136.0,104.0,29.0,85.0,73.0,1.9407812888778302,45.2051180583037,54.7948819416963,72.6741354115928,54.700438382854394
1537,position15,0,0,0,4,0,33192.0,Woman,False,Caucasian,8.0,8.0,41.0,False,False,No College Degree,28,8,0,350,2,9000000.0,Eugene,OR,97403,United States,one,24518.0,Public Institution,ZCTA5 97403,28379.0,7.87671232876712,5.3162592161428,92.12328767123292,94.68374078385722,59.332191780821894,61.039968956150595,4.49559431756878,4.115082824760241,13.8936118532912,49.8664075783337,852.0,8.11232449297972,2064.0,191.0,84.0,71.0,0.0,0.0,0.0,10.0,10.0,23.0,0.0,0.0,11.0,0.0,23.0,28.0,41.0,32.0,156.0,167.0,417.0,304.0,370.0,88.0,38.0,5989.0,123.0,196.0,90.0,118.0,1448.0,816.0,438.0,424.0,371.0,179.0,124.0,228.0,196.0,251.0,256.0,149.0,115.0,95.0,75.0,122.0,60.0,40.0,75.0,6190.0,82.0,156.0,169.0,130.0,1763.0,509.0,341.0,463.0,293.0,158.0,334.0,259.0,156.0,308.0,307.0,138.0,149.0,48.0,136.0,104.0,29.0,85.0,73.0,1.9407812888778302,45.2051180583037,54.7948819416963,72.6741354115928,54.700438382854394
1538,position15,0,0,0,0,0,33196.0,Woman,False,Other,8.0,8.0,43.0,False,False,No College Degree,28,8,0,350,2,9000000.0,Eugene,OR,97403,United States,one,24518.0,Public Institution,ZCTA5 97403,28379.0,7.87671232876712,5.3162592161428,92.12328767123292,94.68374078385722,59.332191780821894,61.039968956150595,4.49559431756878,4.115082824760241,13.8936118532912,49.8664075783337,852.0,8.11232449297972,2064.0,191.0,84.0,71.0,0.0,0.0,0.0,10.0,10.0,23.0,0.0,0.0,11.0,0.0,23.0,28.0,41.0,32.0,156.0,167.0,417.0,304.0,370.0,88.0,38.0,5989.0,123.0,196.0,90.0,118.0,1448.0,816.0,438.0,424.0,371.0,179.0,124.0,228.0,196.0,251.0,256.0,149.0,115.0,95.0,75.0,122.0,60.0,40.0,75.0,6190.0,82.0,156.0,169.0,130.0,1763.0,509.0,341.0,463.0,293.0,158.0,334.0,259.0,156.0,308.0,307.0,138.0,149.0,48.0,136.0,104.0,29.0,85.0,73.0,1.9407812888778302,45.2051180583037,54.7948819416963,72.6741354115928,54.700438382854394
1539,position15,0,0,0,0,0,24648.0,Man,False,Caucasian,2.0,2.0,49.0,False,False,No College Degree,28,8,0,350,2,9000000.0,Eugene,OR,97403,United States,one,24518.0,Public Institution,ZCTA5 97403,28379.0,7.87671232876712,5.3162592161428,92.12328767123292,94.68374078385722,59.332191780821894,61.039968956150595,4.49559431756878,4.115082824760241,13.8936118532912,49.8664075783337,852.0,8.11232449297972,2064.0,191.0,84.0,71.0,0.0,0.0,0.0,10.0,10.0,23.0,0.0,0.0,11.0,0.0,23.0,28.0,41.0,32.0,156.0,167.0,417.0,304.0,370.0,88.0,38.0,5989.0,123.0,196.0,90.0,118.0,1448.0,816.0,438.0,424.0,371.0,179.0,124.0,228.0,196.0,251.0,256.0,149.0,115.0,95.0,75.0,122.0,60.0,40.0,75.0,6190.0,82.0,156.0,169.0,130.0,1763.0,509.0,341.0,463.0,293.0,158.0,334.0,259.0,156.0,308.0,307.0,138.0,149.0,48.0,136.0,104.0,29.0,85.0,73.0,1.9407812888778302,45.2051180583037,54.7948819416963,72.6741354115928,54.700438382854394
1540,position15,0,0,0,0,0,28433.0,Woman,False,Caucasian,6.0,6.0,47.0,False,False,No College Degree,28,8,0,350,2,9000000.0,Eugene,OR,97403,United States,one,24518.0,Public Institution,ZCTA5 97403,28379.0,7.87671232876712,5.3162592161428,92.12328767123292,94.68374078385722,59.332191780821894,61.039968956150595,4.49559431756878,4.115082824760241,13.8936118532912,49.8664075783337,852.0,8.11232449297972,2064.0,191.0,84.0,71.0,0.0,0.0,0.0,10.0,10.0,23.0,0.0,0.0,11.0,0.0,23.0,28.0,41.0,32.0,156.0,167.0,417.0,304.0,370.0,88.0,38.0,5989.0,123.0,196.0,90.0,118.0,1448.0,816.0,438.0,424.0,371.0,179.0,124.0,228.0,196.0,251.0,256.0,149.0,115.0,95.0,75.0,122.0,60.0,40.0,75.0,6190.0,82.0,156.0,169.0,130.0,1763.0,509.0,341.0,463.0,293.0,158.0,334.0,259.0,156.0,308.0,307.0,138.0,149.0,48.0,136.0,104.0,29.0,85.0,73.0,1.9407812888778302,45.2051180583037,54.7948819416963,72.6741354115928,54.700438382854394
1541,position15,0,0,0,0,0,23378.0,Man,False,Asian American,1.0,1.0,40.0,False,False,No College Degree,28,8,0,350,2,9000000.0,Eugene,OR,97403,United States,one,24518.0,Public Institution,ZCTA5 97403,28379.0,7.87671232876712,5.3162592161428,92.12328767123292,94.68374078385722,59.332191780821894,61.039968956150595,4.49559431756878,4.115082824760241,13.8936118532912,49.8664075783337,852.0,8.11232449297972,2064.0,191.0,84.0,71.0,0.0,0.0,0.0,10.0,10.0,23.0,0.0,0.0,11.0,0.0,23.0,28.0,41.0,32.0,156.0,167.0,417.0,304.0,370.0,88.0,38.0,5989.0,123.0,196.0,90.0,118.0,1448.0,816.0,438.0,424.0,371.0,179.0,124.0,228.0,196.0,251.0,256.0,149.0,115.0,95.0,75.0,122.0,60.0,40.0,75.0,6190.0,82.0,156.0,169.0,130.0,1763.0,509.0,341.0,463.0,293.0,158.0,334.0,259.0,156.0,308.0,307.0,138.0,149.0,48.0,136.0,104.0,29.0,85.0,73.0,1.9407812888778302,45.2051180583037,54.7948819416963,72.6741354115928,54.700438382854394
1542,position15,0,0,0,0,0,23857.0,Man,False,Asian American,1.0,1.0,41.0,False,False,No College Degree,28,8,0,350,2,9000000.0,Eugene,OR,97403,United States,one,24518.0,Public Institution,ZCTA5 97403,28379.0,7.87671232876712,5.3162592161428,92.12328767123292,94.68374078385722,59.332191780821894,61.039968956150595,4.49559431756878,4.115082824760241,13.8936118532912,49.8664075783337,852.0,8.11232449297972,2064.0,191.0,84.0,71.0,0.0,0.0,0.0,10.0,10.0,23.0,0.0,0.0,11.0,0.0,23.0,28.0,41.0,32.0,156.0,167.0,417.0,304.0,370.0,88.0,38.0,5989.0,123.0,196.0,90.0,118.0,1448.0,816.0,438.0,424.0,371.0,179.0,124.0,228.0,196.0,251.0,256.0,149.0,115.0,95.0,75.0,122.0,60.0,40.0,75.0,6190.0,82.0,156.0,169.0,130.0,1763.0,509.0,341.0,463.0,293.0,158.0,334.0,259.0,156.0,308.0,307.0,138.0,149.0,48.0,136.0,104.0,29.0,85.0,73.0,1.9407812888778302,45.2051180583037,54.7948819416963,72.6741354115928,54.700438382854394
1543,position15,0,0,0,0,0,23378.0,Man,False,Caucasian,1.0,1.0,38.0,False,False,No College Degree,28,8,0,350,2,9000000.0,Eugene,OR,97403,United States,one,24518.0,Public Institution,ZCTA5 97403,28379.0,7.87671232876712,5.3162592161428,92.12328767123292,94.68374078385722,59.332191780821894,61.039968956150595,4.49559431756878,4.115082824760241,13.8936118532912,49.8664075783337,852.0,8.11232449297972,2064.0,191.0,84.0,71.0,0.0,0.0,0.0,10.0,10.0,23.0,0.0,0.0,11.0,0.0,23.0,28.0,41.0,32.0,156.0,167.0,417.0,304.0,370.0,88.0,38.0,5989.0,123.0,196.0,90.0,118.0,1448.0,816.0,438.0,424.0,371.0,179.0,124.0,228.0,196.0,251.0,256.0,149.0,115.0,95.0,75.0,122.0,60.0,40.0,75.0,6190.0,82.0,156.0,169.0,130.0,1763.0,509.0,341.0,463.0,293.0,158.0,334.0,259.0,156.0,308.0,307.0,138.0,149.0,48.0,136.0,104.0,29.0,85.0,73.0,1.9407812888778302,45.2051180583037,54.7948819416963,72.6741354115928,54.700438382854394
1544,position1,11,0,0,167,2,72000.0,Man,False,Caucasian,5.0,8.0,47.0,True,False,Master's Degree,10,2,4,150,2,3642058.0,Edinburg,TX,78539,United States,one,19302.0,Public Institution,ZCTA5 78539,51173.0,15.4344512195122,17.8992836072482,84.56554878048779,82.10071639275179,29.852642276422802,31.4159292035398,7.20144028805761,4.7079037800687304,16.6702059885326,38.437035464005106,648.0,16.8794326241135,5798.0,13.0,17.0,80.0,39.0,59.0,53.0,100.0,229.0,350.0,351.0,296.0,442.0,531.0,1181.0,426.0,477.0,401.0,318.0,194.0,46.0,109.0,86.0,0.0,0.0,13886.0,1054.0,1553.0,1169.0,759.0,314.0,193.0,288.0,684.0,1052.0,807.0,1177.0,1085.0,1068.0,617.0,575.0,216.0,292.0,82.0,278.0,156.0,244.0,112.0,111.0,15724.0,1491.0,1252.0,1170.0,548.0,534.0,306.0,270.0,661.0,831.0,1086.0,1245.0,1467.0,1018.0,820.0,680.0,336.0,319.0,273.0,214.0,339.0,371.0,229.0,264.0,1.65348670021567,78.566969549837,21.433030450163,40.773480662983395,24.889502762430897
1545,position13,6,0,0,167,2,50000.0,Woman,False,Hispanic,2.0,8.0,35.0,False,False,Master's Degree,10,2,4,150,2,3642058.0,Edinburg,TX,78539,United States,one,19302.0,Public Institution,ZCTA5 78539,51173.0,15.4344512195122,17.8992836072482,84.56554878048779,82.10071639275179,29.852642276422802,31.4159292035398,7.20144028805761,4.7079037800687304,16.6702059885326,38.437035464005106,648.0,16.8794326241135,5798.0,13.0,17.0,80.0,39.0,59.0,53.0,100.0,229.0,350.0,351.0,296.0,442.0,531.0,1181.0,426.0,477.0,401.0,318.0,194.0,46.0,109.0,86.0,0.0,0.0,13886.0,1054.0,1553.0,1169.0,759.0,314.0,193.0,288.0,684.0,1052.0,807.0,1177.0,1085.0,1068.0,617.0,575.0,216.0,292.0,82.0,278.0,156.0,244.0,112.0,111.0,15724.0,1491.0,1252.0,1170.0,548.0,534.0,306.0,270.0,661.0,831.0,1086.0,1245.0,1467.0,1018.0,820.0,680.0,336.0,319.0,273.0,214.0,339.0,371.0,229.0,264.0,1.65348670021567,78.566969549837,21.433030450163,40.773480662983395,24.889502762430897
1546,position9,1,0,1,54,0,40000.0,Man,False,Caucasian,1.0,3.0,25.0,False,False,Master's Degree,10,2,4,150,2,3642058.0,Edinburg,TX,78539,United States,one,19302.0,Public Institution,ZCTA5 78539,51173.0,15.4344512195122,17.8992836072482,84.56554878048779,82.10071639275179,29.852642276422802,31.4159292035398,7.20144028805761,4.7079037800687304,16.6702059885326,38.437035464005106,648.0,16.8794326241135,5798.0,13.0,17.0,80.0,39.0,59.0,53.0,100.0,229.0,350.0,351.0,296.0,442.0,531.0,1181.0,426.0,477.0,401.0,318.0,194.0,46.0,109.0,86.0,0.0,0.0,13886.0,1054.0,1553.0,1169.0,759.0,314.0,193.0,288.0,684.0,1052.0,807.0,1177.0,1085.0,1068.0,617.0,575.0,216.0,292.0,82.0,278.0,156.0,244.0,112.0,111.0,15724.0,1491.0,1252.0,1170.0,548.0,534.0,306.0,270.0,661.0,831.0,1086.0,1245.0,1467.0,1018.0,820.0,680.0,336.0,319.0,273.0,214.0,339.0,371.0,229.0,264.0,1.65348670021567,78.566969549837,21.433030450163,40.773480662983395,24.889502762430897
1547,position6,0,0,2,28,0,42000.0,Woman,False,Caucasian,4.0,6.0,30.0,False,False,Master's Degree,10,2,4,150,2,3642058.0,Edinburg,TX,78539,United States,one,19302.0,Public Institution,ZCTA5 78539,51173.0,15.4344512195122,17.8992836072482,84.56554878048779,82.10071639275179,29.852642276422802,31.4159292035398,7.20144028805761,4.7079037800687304,16.6702059885326,38.437035464005106,648.0,16.8794326241135,5798.0,13.0,17.0,80.0,39.0,59.0,53.0,100.0,229.0,350.0,351.0,296.0,442.0,531.0,1181.0,426.0,477.0,401.0,318.0,194.0,46.0,109.0,86.0,0.0,0.0,13886.0,1054.0,1553.0,1169.0,759.0,314.0,193.0,288.0,684.0,1052.0,807.0,1177.0,1085.0,1068.0,617.0,575.0,216.0,292.0,82.0,278.0,156.0,244.0,112.0,111.0,15724.0,1491.0,1252.0,1170.0,548.0,534.0,306.0,270.0,661.0,831.0,1086.0,1245.0,1467.0,1018.0,820.0,680.0,336.0,319.0,273.0,214.0,339.0,371.0,229.0,264.0,1.65348670021567,78.566969549837,21.433030450163,40.773480662983395,24.889502762430897
1548,position4,0,0,0,31,0,34000.0,Man,False,Hispanic,2.0,2.0,24.0,False,False,Bachelor's Degree,10,2,4,150,2,3642058.0,Edinburg,TX,78539,United States,one,19302.0,Public Institution,ZCTA5 78539,51173.0,15.4344512195122,17.8992836072482,84.56554878048779,82.10071639275179,29.852642276422802,31.4159292035398,7.20144028805761,4.7079037800687304,16.6702059885326,38.437035464005106,648.0,16.8794326241135,5798.0,13.0,17.0,80.0,39.0,59.0,53.0,100.0,229.0,350.0,351.0,296.0,442.0,531.0,1181.0,426.0,477.0,401.0,318.0,194.0,46.0,109.0,86.0,0.0,0.0,13886.0,1054.0,1553.0,1169.0,759.0,314.0,193.0,288.0,684.0,1052.0,807.0,1177.0,1085.0,1068.0,617.0,575.0,216.0,292.0,82.0,278.0,156.0,244.0,112.0,111.0,15724.0,1491.0,1252.0,1170.0,548.0,534.0,306.0,270.0,661.0,831.0,1086.0,1245.0,1467.0,1018.0,820.0,680.0,336.0,319.0,273.0,214.0,339.0,371.0,229.0,264.0,1.65348670021567,78.566969549837,21.433030450163,40.773480662983395,24.889502762430897
1549,position5,0,0,1,26,0,38000.0,Woman,False,Hispanic,2.0,2.0,24.0,False,False,Master's Degree,10,2,4,150,2,3642058.0,Edinburg,TX,78539,United States,one,19302.0,Public Institution,ZCTA5 78539,51173.0,15.4344512195122,17.8992836072482,84.56554878048779,82.10071639275179,29.852642276422802,31.4159292035398,7.20144028805761,4.7079037800687304,16.6702059885326,38.437035464005106,648.0,16.8794326241135,5798.0,13.0,17.0,80.0,39.0,59.0,53.0,100.0,229.0,350.0,351.0,296.0,442.0,531.0,1181.0,426.0,477.0,401.0,318.0,194.0,46.0,109.0,86.0,0.0,0.0,13886.0,1054.0,1553.0,1169.0,759.0,314.0,193.0,288.0,684.0,1052.0,807.0,1177.0,1085.0,1068.0,617.0,575.0,216.0,292.0,82.0,278.0,156.0,244.0,112.0,111.0,15724.0,1491.0,1252.0,1170.0,548.0,534.0,306.0,270.0,661.0,831.0,1086.0,1245.0,1467.0,1018.0,820.0,680.0,336.0,319.0,273.0,214.0,339.0,371.0,229.0,264.0,1.65348670021567,78.566969549837,21.433030450163,40.773480662983395,24.889502762430897
1550,position8,0,0,0,6,0,32000.0,Woman,False,Hispanic,3.0,3.0,25.0,False,False,Bachelor's Degree,10,2,4,150,2,3642058.0,Edinburg,TX,78539,United States,one,19302.0,Public Institution,ZCTA5 78539,51173.0,15.4344512195122,17.8992836072482,84.56554878048779,82.10071639275179,29.852642276422802,31.4159292035398,7.20144028805761,4.7079037800687304,16.6702059885326,38.437035464005106,648.0,16.8794326241135,5798.0,13.0,17.0,80.0,39.0,59.0,53.0,100.0,229.0,350.0,351.0,296.0,442.0,531.0,1181.0,426.0,477.0,401.0,318.0,194.0,46.0,109.0,86.0,0.0,0.0,13886.0,1054.0,1553.0,1169.0,759.0,314.0,193.0,288.0,684.0,1052.0,807.0,1177.0,1085.0,1068.0,617.0,575.0,216.0,292.0,82.0,278.0,156.0,244.0,112.0,111.0,15724.0,1491.0,1252.0,1170.0,548.0,534.0,306.0,270.0,661.0,831.0,1086.0,1245.0,1467.0,1018.0,820.0,680.0,336.0,319.0,273.0,214.0,339.0,371.0,229.0,264.0,1.65348670021567,78.566969549837,21.433030450163,40.773480662983395,24.889502762430897
1551,position22,0,0,0,2,2,32000.0,Man,False,Hispanic,1.0,1.0,23.0,False,False,Bachelor's Degree,10,2,4,150,2,3642058.0,Edinburg,TX,78539,United States,one,19302.0,Public Institution,ZCTA5 78539,51173.0,15.4344512195122,17.8992836072482,84.56554878048779,82.10071639275179,29.852642276422802,31.4159292035398,7.20144028805761,4.7079037800687304,16.6702059885326,38.437035464005106,648.0,16.8794326241135,5798.0,13.0,17.0,80.0,39.0,59.0,53.0,100.0,229.0,350.0,351.0,296.0,442.0,531.0,1181.0,426.0,477.0,401.0,318.0,194.0,46.0,109.0,86.0,0.0,0.0,13886.0,1054.0,1553.0,1169.0,759.0,314.0,193.0,288.0,684.0,1052.0,807.0,1177.0,1085.0,1068.0,617.0,575.0,216.0,292.0,82.0,278.0,156.0,244.0,112.0,111.0,15724.0,1491.0,1252.0,1170.0,548.0,534.0,306.0,270.0,661.0,831.0,1086.0,1245.0,1467.0,1018.0,820.0,680.0,336.0,319.0,273.0,214.0,339.0,371.0,229.0,264.0,1.65348670021567,78.566969549837,21.433030450163,40.773480662983395,24.889502762430897
1552,position11,0,0,0,2,0,26000.0,Man,False,Hispanic,7.0,18.0,50.0,False,False,Associate's Degree,10,2,4,150,2,3642058.0,Edinburg,TX,78539,United States,one,19302.0,Public Institution,ZCTA5 78539,51173.0,15.4344512195122,17.8992836072482,84.56554878048779,82.10071639275179,29.852642276422802,31.4159292035398,7.20144028805761,4.7079037800687304,16.6702059885326,38.437035464005106,648.0,16.8794326241135,5798.0,13.0,17.0,80.0,39.0,59.0,53.0,100.0,229.0,350.0,351.0,296.0,442.0,531.0,1181.0,426.0,477.0,401.0,318.0,194.0,46.0,109.0,86.0,0.0,0.0,13886.0,1054.0,1553.0,1169.0,759.0,314.0,193.0,288.0,684.0,1052.0,807.0,1177.0,1085.0,1068.0,617.0,575.0,216.0,292.0,82.0,278.0,156.0,244.0,112.0,111.0,15724.0,1491.0,1252.0,1170.0,548.0,534.0,306.0,270.0,661.0,831.0,1086.0,1245.0,1467.0,1018.0,820.0,680.0,336.0,319.0,273.0,214.0,339.0,371.0,229.0,264.0,1.65348670021567,78.566969549837,21.433030450163,40.773480662983395,24.889502762430897
1553,position15,1,0,0,18,0,36500.0,Man,False,Hispanic,7.0,22.0,53.0,False,False,Bachelor's Degree,10,2,4,150,2,3642058.0,Edinburg,TX,78539,United States,one,19302.0,Public Institution,ZCTA5 78539,51173.0,15.4344512195122,17.8992836072482,84.56554878048779,82.10071639275179,29.852642276422802,31.4159292035398,7.20144028805761,4.7079037800687304,16.6702059885326,38.437035464005106,648.0,16.8794326241135,5798.0,13.0,17.0,80.0,39.0,59.0,53.0,100.0,229.0,350.0,351.0,296.0,442.0,531.0,1181.0,426.0,477.0,401.0,318.0,194.0,46.0,109.0,86.0,0.0,0.0,13886.0,1054.0,1553.0,1169.0,759.0,314.0,193.0,288.0,684.0,1052.0,807.0,1177.0,1085.0,1068.0,617.0,575.0,216.0,292.0,82.0,278.0,156.0,244.0,112.0,111.0,15724.0,1491.0,1252.0,1170.0,548.0,534.0,306.0,270.0,661.0,831.0,1086.0,1245.0,1467.0,1018.0,820.0,680.0,336.0,319.0,273.0,214.0,339.0,371.0,229.0,264.0,1.65348670021567,78.566969549837,21.433030450163,40.773480662983395,24.889502762430897
1554,position1,7,2,1,170,4,80000.0,Woman,False,Caucasian,40.0,40.0,64.0,False,True,Master's Degree,7,4,1,170,2,1197156.0,Pittsburgh,PA,15261,United States,one,28769.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,position15,1,0,0,20,0,54000.0,Man,False,Caucasian,2.0,2.0,31.0,False,False,Master's Degree,7,4,1,170,2,1197156.0,Pittsburgh,PA,15261,United States,one,28769.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,position21,0,0,0,20,0,42000.0,Man,False,Caucasian,2.0,2.0,25.0,False,False,Master's Degree,7,4,1,170,2,1197156.0,Pittsburgh,PA,15261,United States,one,28769.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,position6,0,0,1,65,0,42000.0,Man,False,Caucasian,7.0,7.0,31.0,False,False,Master's Degree,7,4,1,170,2,1197156.0,Pittsburgh,PA,15261,United States,one,28769.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,position4,0,0,0,75,0,42000.0,Woman,False,Caucasian,15.0,15.0,39.0,False,False,Master's Degree,7,4,1,170,2,1197156.0,Pittsburgh,PA,15261,United States,one,28769.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,position9,0,0,0,55,0,40000.0,Man,False,Caucasian,20.0,20.0,50.0,False,False,Master's Degree,7,4,1,170,2,1197156.0,Pittsburgh,PA,15261,United States,one,28769.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,position11,0,0,0,2,4,39000.0,Man,False,Caucasian,10.0,10.0,50.0,False,False,No College Degree,7,4,1,170,2,1197156.0,Pittsburgh,PA,15261,United States,one,28769.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,position1,13,4,0,0,0,93000.0,Man,False,Caucasian,8.0,13.0,45.0,True,False,Master's Degree,14,4,1,336,30,6300000.0,Portland,OR,97207,United States,one,28287.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,position3,3,1,0,0,0,72000.0,Man,False,Caucasian,8.0,15.0,47.0,False,False,Master's Degree,14,4,1,336,30,6300000.0,Portland,OR,97207,United States,one,28287.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,position3,6,0,0,0,0,67000.0,Woman,False,Caucasian,7.0,9.0,40.0,False,False,Master's Degree,14,4,1,336,30,6300000.0,Portland,OR,97207,United States,one,28287.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
